,zipcode,routing_file,label
220,85100,Y17--22-M05--17a-A26,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011478-1.pdf
221,87010,Y6-94-MIX-x21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046519-1.pdf
222,87011,Y6-94-A20-C-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061317-1.pdf
223,87012,Y6-98-A1-CA-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10043171-1.pdf
224,87013,Y6-68-A3-SM-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10016064-1.pdf
225,87014,Y6-94-A22-M-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10016065-1.pdf
226,87015,Y6-94-A22-M-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061318-1.pdf
227,87016,Y6-98-A1-CA-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061319-1.pdf
228,87017,Y6-68-A3-SM-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10065062-1.pdf
229,87018,Y6-68-A3-SM-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061320-1.pdf
230,87019,Y6-94-A23-S-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029220-1.pdf
231,87020,Y6-94-MIX-x21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061321-1.pdf
232,87021,Y6-76-A4-MB-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10039093-1.pdf
233,87022,Y6-76-A4-MB-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10040226-1.pdf
234,87023,Y6-76-A4-MB-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061322-1.pdf
235,87024,Y6-88-A5-PA-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061323-1.pdf
236,87026,Y6-94-A22-M-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046520-1.pdf
237,87027,Y6-88-A5-PA-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10038109-1.pdf
238,87028,Y6-73-A6-SC-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061324-1.pdf
239,87029,Y6-73-A6-SC-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061325-1.pdf
240,87030,Y6-94-MIX-x21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061326-1.pdf
241,87031,Y6-87-A8-AM-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061327-1.pdf
242,87032,Y6-87-A8-AM-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061328-1.pdf
243,87033,Y6-87-A8-AM-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011479-1.pdf
244,87034,Y6-66-A10-G-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011480-1.pdf
245,87035,Y6-87-A8-AM-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10043172-1.pdf
246,87036,62-A27-ROG2-x21a-A16,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061329-1.pdf
247,87037,Y6-95-A11-R-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10040227-1.pdf
248,87038,Y6-94-A5-PA-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029221-1.pdf
249,87040,Y6-94-MIX-x21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061330-1.pdf
250,87041,Y6-97-A15-A-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011481-1.pdf
251,87042,Y6-94-A21-L-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061331-1.pdf
252,87043,Y6-97-A15-A-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061332-1.pdf
253,87044,Y6-80-A9-CO-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061333-1.pdf
254,87045,Y6-80-A9-CO-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061334-1.pdf
255,87046,Y6-95-A11-R-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046521-1.pdf
256,87047,Y6-95-A11-R-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061335-1.pdf
257,87048,Y6-97-A15-A-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10063053-1.pdf
258,87050,Y6-94-MIX-x21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061336-1.pdf
259,87051,Y6-94-A31-R-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029222-1.pdf
260,87052,Y17--94-A19--21a-B8,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061337-1.pdf
261,87053,Y6-94-A13-C-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10044082-1.pdf
262,87054,Y6-94-A31-R-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061338-1.pdf
263,87055,63-A18-SGI-x21a-A16,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061339-1.pdf
264,87056,Y6-66-A10-G-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061340-1.pdf
265,87057,Y6-94-A7-CO-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061341-1.pdf
266,87058,Y6-94-A19-C-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061342-1.pdf
267,87059,Y6-94-A13-C-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061343-1.pdf
268,87060,Y6-94-MIX-x21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061344-1.pdf
269,87061,Y6-94-A24-C-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011482-1.pdf
270,87062,Y6-94-A25-C-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061345-1.pdf
271,87064,Y6-89-A29-C-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061346-1.pdf
272,87066,Y6-94-A26-D-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10038110-1.pdf
273,87069,Y6-97-A15-A-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011483-1.pdf
274,87070,Y6-94-MIX-x21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061347-1.pdf
275,87071,Y6-65-A14-T-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061348-1.pdf
276,87072,Y6-94-A28-F-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061349-1.pdf
277,87073,Y6-94-A30-O-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011484-1.pdf
278,87074,Y6-65-A14-T-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10014400-1.pdf
279,87075,Y6-65-A14-T-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10018073-1.pdf
280,87076,Y6-94-A2-VP-21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061350-1.pdf
281,87100,Y6-80-A9--x21a-B4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10043173-1.pdf
282,88020,Y8-77-D72-G-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061351-1.pdf
283,88021,Y8-77-D72-G-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061352-1.pdf
284,88022,Y8-81-D63-L-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029223-1.pdf
285,88024,Y8-77-D72-G-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061353-1.pdf
286,88025,Y8-77-D72-G-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061354-1.pdf
287,88040,Y8-93-MIX--x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061355-1.pdf
288,88041,Y8-93-D71-D-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061356-1.pdf
289,88042,Y8-93-D64-M-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10039094-1.pdf
290,88044,Y8-82-D65-C-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061357-1.pdf
291,88045,Y8-82-D65-C-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061358-1.pdf
292,88046,Y8-81-D63-L-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029224-1.pdf
293,88047,Y8-93-D64-M-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061359-1.pdf
294,88049,Y8-93-D71-D-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10044083-1.pdf
295,88050,Y8-93-MIX--x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061360-1.pdf
296,88051,Y8-93-D70-B-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061361-1.pdf
297,88054,Y8-93-D69-P-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061362-1.pdf
298,88055,Y8-93-D66-T-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10018074-1.pdf
299,88056,Y8-82-D65-C-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046522-1.pdf
300,88060,Y8-91-MIX--x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061363-1.pdf
301,88062,Y8-91-D67-S-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061364-1.pdf
302,88064,Y8-91-D67-S-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046523-1.pdf
303,88065,Y8-91-D67-S-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061365-1.pdf
304,88067,Y8-91-D67-S-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10014401-1.pdf
305,88068,Y8-91-D67-S-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011485-1.pdf
306,88069,93-MIX-880--x31-A22,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061366-1.pdf
307,88070,Y8-93-D70-B-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061367-1.pdf
308,88100,Y8-82-D65-C-x31-B6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011486-1.pdf
309,88811,Y10--78-C51--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029225-1.pdf
310,88812,Y10--78-C51--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061368-1.pdf
311,88813,Y10--78-C51--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10041112-1.pdf
312,88814,Y10--78-C51--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061369-1.pdf
313,88815,Y17--78-C51--x31-B8,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061370-1.pdf
314,88816,Y10--78-C51--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10015168-1.pdf
315,88817,Y10--78-C51--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061371-1.pdf
316,88818,Y10--78-C51--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046524-1.pdf
317,88819,Y10--99-C54--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061372-1.pdf
318,88821,Y10--99-C53--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061373-1.pdf
319,88822,Y10--99-C53--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046525-1.pdf
320,88823,Y10--78-C51--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061374-1.pdf
321,88824,Y10--99-C54--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046526-1.pdf
322,88825,Y10--99-C54--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10041113-1.pdf
323,88831,Y10--99-C55--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046527-1.pdf
324,88832,Y10--99-C53--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011487-1.pdf
325,88833,Y10--99-C54--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061375-1.pdf
326,88834,Y10--99-C54--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061376-1.pdf
327,88835,Y10--99-C52--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10038111-1.pdf
328,88836,Y10--99-C52--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061377-1.pdf
329,88837,Y10--99-C52--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011488-1.pdf
330,88838,Y10--99-C52--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10030343-1.pdf
331,88841,Y10--83-C59--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061378-1.pdf
332,88842,Y10--83-C59--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011489-1.pdf
333,88900,Y10--83-C59--x31-B9,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061379-1.pdf
334,89010,Y13-96-MIX-x21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061380-1.pdf
335,89011,Y13--74-B43--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061381-1.pdf
336,89012,Y13--96-B46--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029226-1.pdf
337,89013,69-B36-GIO-x21b-A16,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061382-1.pdf
338,89014,64-B48-RIZZ-x21b-B23,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061383-1.pdf
339,89015,Y13--74-B43--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062077-1.pdf
340,89016,64-B48-RIZZ-x21b-B23,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046528-1.pdf
341,89017,64-B48-RIZZ-x21b-B23,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061384-1.pdf
342,89018,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10043174-1.pdf
343,89020,Y13-96-MIX-x21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011490-1.pdf
344,89021,64-B48-RIZZ-x21b-B23,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061385-1.pdf
345,89022,64-B48-RIZZ-x21b-B23,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061386-1.pdf
346,89023,64-B48-RIZZ-x21b-B23,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011491-1.pdf
347,89024,64-B48-RIZZ-x21b-B23,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061387-1.pdf
348,89025,64-B48-RIZZ-x21b-B23,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029227-1.pdf
349,89026,64-B48-RIZZ-x21b-B23,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061388-1.pdf
350,89027,Y13--96-B46--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10039095-1.pdf
351,89028,Y13--74-B43--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061389-1.pdf
352,89029,64-B48-RIZZ-x21b-B23,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061390-1.pdf
353,89030,Y13-79-MIX-x21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10065063-1.pdf
354,89031,Y13--96-B33--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061391-1.pdf
355,89032,Y13--79-B32--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011492-1.pdf
356,89033,Y13--96-B49--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046529-1.pdf
357,89034,Y13--79-B32--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061392-1.pdf
358,89035,Y13--96-B49--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061393-1.pdf
359,89036,Y13--96-B50--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029228-1.pdf
360,89037,Y17--96-B33--21b-B8,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046530-1.pdf
361,89038,Y13--96-B49--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046531-1.pdf
362,89039,Y17--79-B32--21b-B8,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10043175-1.pdf
363,89040,Y13-96-MIX-x21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10043176-1.pdf
364,89041,Y13--75-B35--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061394-1.pdf
365,89042,Y13--86-B34--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10036075-1.pdf
366,89043,Y13--86-B34--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061395-1.pdf
367,89044,Y13--86-B34--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046532-1.pdf
368,89045,Y13--86-B34--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10018075-1.pdf
369,89046,Y13--86-B34--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029229-1.pdf
370,89047,Y13--75-B35--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011493-1.pdf
371,89048,Y13--86-B34--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10039096-1.pdf
372,89049,Y13--75-B35--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10014402-1.pdf
373,89050,Y13-96-MIX-x21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10043177-1.pdf
374,89052,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046533-1.pdf
375,89054,64-B48-RIZZ-x21b-B23,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061396-1.pdf
376,89056,Y13--96-B46--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061397-1.pdf
377,89057,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046534-1.pdf
378,89058,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10040228-1.pdf
379,89060,Y13-96-MIX-x21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061398-1.pdf
380,89062,Y17--85-B44--21b-B8,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011494-1.pdf
381,89063,Y13--71-B42--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061399-1.pdf
382,89064,Y13--71-B42--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061400-1.pdf
383,89065,Y13--85-B44--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061401-1.pdf
384,89069,Y13--96-B49--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029230-1.pdf
385,89121,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061402-1.pdf
386,89122,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061403-1.pdf
387,89123,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061404-1.pdf
388,89124,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061405-1.pdf
389,89125,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10044084-1.pdf
390,89126,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061406-1.pdf
391,89127,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011495-1.pdf
392,89128,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029231-1.pdf
393,89129,Y13--85-B44--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10067048-1.pdf
394,89131,Y13--85-B44--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061407-1.pdf
395,89132,Y13--85-B44--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061408-1.pdf
396,89133,Y13--85-B44--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011611-1.pdf
397,89134,Y13--85-B44--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061409-1.pdf
398,89135,Y13--84-B45--21b-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011496-1.pdf
399,89812,Y13--92-C57--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061410-1.pdf
400,89813,Y13--92-C57--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011497-1.pdf
401,89814,Y13--90-C58--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061411-1.pdf
402,89815,Y13--90-C58--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046535-1.pdf
403,89816,Y13--72-C61--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10036076-1.pdf
404,89817,Y13--72-C61--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029232-1.pdf
405,89818,Y13--92-C57--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061412-1.pdf
406,89819,Y13--92-C57--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061413-1.pdf
407,89821,Y13--90-Mix--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061414-1.pdf
408,89822,Y13--67-C60--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10066653-1.pdf
409,89823,Y13--67-C60--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061415-1.pdf
410,89824,Y13--67-C60--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061416-1.pdf
411,89831,Y13--90-C74--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061417-1.pdf
412,89832,Y13--90-C74--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061418-1.pdf
413,89833,Y13--90-C74--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061419-1.pdf
414,89834,Y13--90-C74--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061420-1.pdf
415,89841,Y13--92-C57--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061421-1.pdf
416,89842,Y13--90-C62--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061422-1.pdf
417,89843,Y13--92-C57--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10039097-1.pdf
418,89844,61-C56-NIC--x31-A22,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046536-1.pdf
419,89851,Y13--92-MIX--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061423-1.pdf
420,89852,Y13--90-C62--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061424-1.pdf
421,89853,Y13--92-C57--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061425-1.pdf
422,89861,Y13--72-C61--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011498-1.pdf
423,89862,Y13--72-C61--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10006132-1.pdf
424,89863,Y13--90-C56--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029233-1.pdf
425,89864,Y13--72-C61--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029234-1.pdf
426,89866,Y13--72-C61--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061426-1.pdf
427,89867,Y13--72-C61--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029235-1.pdf
428,89868,Y13--72-C61--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046537-1.pdf
429,89900,Y13--92-C57--x31-B13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061427-1.pdf
430,83010,Y1-G-73-AVE-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061428-1.pdf
431,83011,Y1-G-73-AVE-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10014403-1.pdf
432,83012,Y1-G-74-CER-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061429-1.pdf
433,83013,Y1-G-73-AVE-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046538-1.pdf
434,83014,Y1-G-73-AVE-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046539-1.pdf
435,83015,Y1-G-73-AVE-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061430-1.pdf
436,83016,Y1-G-73-AVE-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061431-1.pdf
437,83017,Y1-G-74-CER-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046540-1.pdf
438,83018,Y1-G-74-CER-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061432-1.pdf
439,83020,Y1-MIX-83020--x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029236-1.pdf
440,83021,Y1-G-76-AVE-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061433-1.pdf
441,83022,Y1-G-75-BAI-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046541-1.pdf
442,83023,Y1-G-77-MAR-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061434-1.pdf
443,83024,Y1-G-73-AVE-x20-A1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061435-1.pdf
